sim_day,date,year,month,day,jrr,savage,lsen,occ,pat,por_nat,below_por,lfalls_nat
1,2038-01-01,2038,1,1,234.2,63.1,5.0,172.6,40.0,2860.6,736.1,3344.2
2,2038-01-02,2038,1,2,211.3,57.0,5.0,152.0,39.8,3001.1,597.5,3462.0
3,2038-01-03,2038,1,3,200.4,55.0,5.0,139.7,38.0,2992.5,480.4,3487.6
4,2038-01-04,2038,1,4,229.0,61.0,5.0,133.2,37.0,2893.4,427.9,3439.6
5,2038-01-05,2038,1,5,330.0,84.0,5.0,119.7,35.9,2786.0,407.6,3290.7
6,2038-01-06,2038,1,6,391.3,104.0,4.0,107.8,34.0,2698.2,389.5,3076.2
7,2038-01-07,2038,1,7,492.4,133.2,5.0,101.0,34.0,2655.7,381.4,3013.8
8,2038-01-08,2038,1,8,3051.0,1308.0,15.0,8774.7,50.0,7351.8,12966.2,4968.3
9,2038-01-09,2038,1,9,1426.2,789.4,10.0,2366.2,45.8,34246.1,17747.0,23893.0
10,2038-01-10,2038,1,10,998.1,478.2,6.0,1254.0,40.9,67563.7,11223.3,54984.6
11,2038-01-11,2038,1,11,790.0,319.0,5.0,508.5,37.0,48994.1,3522.3,60320.4
12,2038-01-12,2038,1,12,595.8,216.3,5.0,314.0,34.0,20719.2,1382.4,49823.3
13,2038-01-13,2038,1,13,533.4,149.9,4.0,236.5,34.0,13229.7,972.6,23838.2
14,2038-01-14,2038,1,14,494.3,127.0,4.0,212.6,33.0,8935.8,773.0,17049.6
15,2038-01-15,2038,1,15,448.6,116.3,13.0,213.0,47.0,7554.6,703.7,12510.2
16,2038-01-16,2038,1,16,486.0,111.0,33.0,8775.3,91.0,11957.8,12850.0,15724.3
17,2038-01-17,2038,1,17,444.4,109.0,18.0,942.6,65.7,11715.8,3893.3,15578.7
18,2038-01-18,2038,1,18,441.6,111.0,13.0,543.5,61.0,11021.9,2187.5,12253.1
19,2038-01-19,2038,1,19,427.8,108.0,9.0,379.4,55.0,9030.8,1459.7,11199.3
20,2038-01-20,2038,1,20,396.0,104.0,9.0,295.4,53.0,8105.0,1209.9,10261.8
21,2038-01-21,2038,1,21,375.0,98.0,8.0,262.0,51.0,6746.5,1088.5,8811.9
22,2038-01-22,2038,1,22,357.0,97.4,7.0,230.5,50.0,6129.6,1012.5,8121.3
23,2038-01-23,2038,1,23,424.6,113.9,89.1,934.6,229.1,6352.2,3523.8,9108.8
24,2038-01-24,2038,1,24,574.7,187.0,48.0,2951.4,235.0,9469.6,7686.4,14425.7
25,2038-01-25,2038,1,25,563.0,164.4,30.0,3211.4,136.0,12670.1,6276.4,18025.2
26,2038-01-26,2038,1,26,456.5,126.0,18.0,1520.0,100.0,15321.6,4184.7,19062.4
27,2038-01-27,2038,1,27,433.6,119.0,20.0,889.0,91.0,14987.6,2783.6,18282.0
28,2038-01-28,2038,1,28,751.9,250.1,182.2,7887.5,1178.2,16985.5,10892.3,25835.7
29,2038-01-29,2038,1,29,1181.6,372.7,154.2,14586.4,794.0,34766.9,17380.8,39304.6
30,2038-01-30,2038,1,30,1104.0,362.6,47.1,4000.9,295.0,60152.3,8197.8,52634.6
31,2038-01-31,2038,1,31,850.1,321.6,31.0,1425.8,180.1,46707.8,4039.5,66208.6
32,2038-02-01,2038,2,1,677.5,231.0,24.0,985.3,140.2,36614.7,2783.1,49665.7
33,2038-02-02,2038,2,2,574.7,171.9,21.0,661.5,122.2,25581.7,2154.4,39085.2
34,2038-02-03,2038,2,3,488.9,147.5,19.0,617.2,112.3,15604.3,1921.1,26104.5
35,2038-02-04,2038,2,4,659.7,185.7,182.0,1238.4,777.2,14342.1,3375.8,22535.1
36,2038-02-05,2038,2,5,794.7,287.5,227.2,21119.5,1678.1,61489.2,30209.5,52466.7
37,2038-02-06,2038,2,6,752.0,250.6,71.1,4012.2,777.2,115236.3,14839.8,95603.3
38,2038-02-07,2038,2,7,683.0,249.0,41.0,1396.1,255.1,71313.6,4183.9,112615.9
39,2038-02-08,2038,2,8,529.0,177.0,29.1,940.1,167.1,36926.6,2592.1,84131.9
40,2038-02-09,2038,2,9,479.3,152.0,22.0,620.1,141.2,27837.7,1974.0,53618.1
41,2038-02-10,2038,2,10,527.3,166.0,21.0,563.3,132.0,17888.3,1716.0,28280.9
42,2038-02-11,2038,2,11,809.1,279.1,20.0,501.9,125.5,13390.0,1576.9,19382.9
43,2038-02-12,2038,2,12,1436.0,471.2,30.0,1005.2,178.0,11761.6,2374.7,15397.2
44,2038-02-13,2038,2,13,844.0,346.6,21.0,745.1,140.0,12573.5,2229.7,14900.8
45,2038-02-14,2038,2,14,690.0,235.2,19.0,564.6,127.3,12802.6,1698.0,15148.4
46,2038-02-15,2038,2,15,584.3,191.0,18.0,477.0,122.0,12530.6,1516.0,15043.0
47,2038-02-16,2038,2,16,507.7,177.3,17.0,451.7,112.3,10790.5,1460.5,13932.9
48,2038-02-17,2038,2,17,524.0,177.0,32.1,511.6,141.0,9150.9,1617.2,12185.4
49,2038-02-18,2038,2,18,695.5,249.6,43.0,1733.6,189.4,9289.9,3329.2,12370.0
50,2038-02-19,2038,2,19,1220.3,495.0,35.1,4022.7,195.0,12253.4,8226.7,15661.3
51,2038-02-20,2038,2,20,844.9,359.0,25.0,1749.6,152.0,14733.5,4861.9,17666.2
52,2038-02-21,2038,2,21,741.4,261.4,23.0,963.0,142.0,15178.2,2999.7,18980.1
53,2038-02-22,2038,2,22,606.6,196.0,21.0,677.2,139.0,13468.6,2193.9,17246.2
54,2038-02-23,2038,2,23,558.9,185.0,38.1,594.3,168.0,12179.0,2132.3,15854.4
55,2038-02-24,2038,2,24,744.7,257.6,74.0,2585.0,302.7,12296.5,7035.2,16289.8
56,2038-02-25,2038,2,25,778.2,276.6,44.0,2781.0,239.4,22687.6,9100.7,23872.0
57,2038-02-26,2038,2,26,601.9,192.6,32.0,1635.3,182.3,27432.2,5789.9,33639.4
58,2038-02-27,2038,2,27,488.0,160.0,27.0,851.3,154.4,20437.7,3144.8,32662.7
59,2038-02-28,2038,2,28,441.9,141.0,26.0,640.6,150.2,15583.0,2488.8,22804.8
60,2038-03-01,2038,3,1,452.9,144.0,24.0,555.6,144.0,12505.4,2210.0,17227.6
61,2038-03-02,2038,3,2,450.0,149.0,23.3,489.7,141.3,11409.3,2053.1,15377.9
62,2038-03-03,2038,3,3,416.5,134.0,32.2,479.4,156.0,10448.4,2319.0,14049.7
63,2038-03-04,2038,3,4,374.1,126.5,27.0,468.1,148.2,10388.5,2592.9,13388.6
64,2038-03-05,2038,3,5,372.6,125.1,25.0,411.2,144.0,10027.6,2386.1,13135.2
65,2038-03-06,2038,3,6,348.6,120.0,24.0,381.9,142.0,9451.9,2091.6,12416.1
66,2038-03-07,2038,3,7,334.4,115.6,23.0,345.9,137.6,9271.2,1885.8,11681.7
67,2038-03-08,2038,3,8,332.0,111.0,26.0,383.4,143.0,9144.2,1932.5,11487.3
68,2038-03-09,2038,3,9,443.9,173.4,69.0,2786.9,372.8,9518.9,6832.3,13133.2
69,2038-03-10,2038,3,10,574.7,196.6,36.1,2000.5,236.1,12970.8,6832.5,16472.6
70,2038-03-11,2038,3,11,445.9,153.9,28.0,857.5,173.2,15928.4,3550.0,18961.0
71,2038-03-12,2038,3,12,389.1,129.5,26.0,561.3,154.2,15519.6,2638.2,19479.7
72,2038-03-13,2038,3,13,371.5,116.0,24.0,449.4,147.0,13190.6,2239.3,17784.3
73,2038-03-14,2038,3,14,338.0,111.0,22.0,386.4,143.3,11627.0,1964.4,15428.3
74,2038-03-15,2038,3,15,337.4,111.0,22.0,356.0,137.3,9972.7,1824.3,14293.9
75,2038-03-16,2038,3,16,321.0,110.4,21.4,309.6,134.0,9483.7,1747.8,13189.1
76,2038-03-17,2038,3,17,307.0,104.7,21.0,296.6,131.4,9271.4,1676.7,11780.1
77,2038-03-18,2038,3,18,331.1,110.4,26.0,447.9,140.3,9032.6,1731.9,11159.0
78,2038-03-19,2038,3,19,695.8,212.1,88.1,6225.6,278.6,11403.8,7386.9,14494.6
79,2038-03-20,2038,3,20,634.0,191.4,42.0,2900.7,182.2,16113.7,5202.7,18985.2
80,2038-03-21,2038,3,21,1043.9,420.3,169.0,17649.2,654.2,31896.1,22915.9,32431.9
81,2038-03-22,2038,3,22,989.5,355.4,66.2,4972.2,320.8,48025.1,11996.1,54561.7
82,2038-03-23,2038,3,23,701.2,221.8,44.0,1902.8,224.2,43064.5,6043.6,58355.8
83,2038-03-24,2038,3,24,540.0,178.0,33.0,946.8,180.0,28463.9,3680.6,48624.4
84,2038-03-25,2038,3,25,432.6,147.0,29.0,646.1,170.0,21117.7,2927.3,32444.6
85,2038-03-26,2038,3,26,386.3,116.7,27.0,552.0,154.0,16431.5,2539.2,23800.1
86,2038-03-27,2038,3,27,357.0,106.0,24.0,497.5,149.4,12899.7,2149.2,18971.3
87,2038-03-28,2038,3,28,336.5,93.0,23.0,457.8,148.0,10850.4,2038.9,15858.4
88,2038-03-29,2038,3,29,316.6,85.5,21.0,425.0,140.4,10177.0,1883.1,13080.2
89,2038-03-30,2038,3,30,295.0,82.0,21.0,386.5,135.0,9550.0,1822.5,12004.6
90,2038-03-31,2038,3,31,278.0,77.0,19.0,356.0,126.5,9051.1,1770.8,10892.6
91,2038-04-01,2038,4,1,269.7,73.0,19.0,313.0,120.0,8173.4,1702.1,10051.7
92,2038-04-02,2038,4,2,278.0,75.0,32.0,383.0,141.4,8352.8,3161.0,10892.6
93,2038-04-03,2038,4,3,288.6,75.0,21.0,380.4,124.0,8255.5,2716.7,11558.5
94,2038-04-04,2038,4,4,270.0,73.0,23.4,343.0,128.5,7462.7,2007.6,11044.3
95,2038-04-05,2038,4,5,278.0,73.0,21.0,392.4,121.5,7171.3,1743.8,9894.4
96,2038-04-06,2038,4,6,265.0,66.0,18.0,334.0,112.5,7042.8,1549.0,9613.9
97,2038-04-07,2038,4,7,237.6,60.8,16.0,292.0,107.0,6809.2,1394.6,9264.1
98,2038-04-08,2038,4,8,214.7,53.0,15.0,264.0,102.0,6715.0,1327.3,8832.2
99,2038-04-09,2038,4,9,205.9,54.0,43.0,311.0,161.3,6714.4,2230.5,9612.1
100,2038-04-10,2038,4,10,526.4,185.7,47.2,792.0,212.0,8060.3,6010.3,11705.4
101,2038-04-11,2038,4,11,497.8,174.0,26.0,617.0,154.0,8880.9,4879.4,13278.6
102,2038-04-12,2038,4,12,377.0,109.0,22.0,455.3,133.0,10458.3,3010.1,13418.6
103,2038-04-13,2038,4,13,321.0,87.0,20.0,382.8,122.0,11492.1,2263.8,14002.2
104,2038-04-14,2038,4,14,273.1,77.0,16.0,331.4,114.0,9809.0,1876.4,13084.0
105,2038-04-15,2038,4,15,244.8,64.8,15.6,300.9,109.0,8692.4,1714.4,11824.1
106,2038-04-16,2038,4,16,232.7,58.0,15.0,404.0,104.0,7253.6,1638.5,10753.3
107,2038-04-17,2038,4,17,218.9,53.0,17.0,354.0,101.0,6864.3,1492.5,9805.3
108,2038-04-18,2038,4,18,205.0,47.9,17.0,288.9,100.0,6587.5,1373.8,9007.4
109,2038-04-19,2038,4,19,248.0,68.0,27.0,256.0,121.4,6481.6,1714.1,8512.6
110,2038-04-20,2038,4,20,901.8,384.6,39.0,826.7,179.3,7941.4,4586.4,9690.7
111,2038-04-21,2038,4,21,780.7,282.0,23.0,710.9,146.2,13310.7,4630.0,13639.3
112,2038-04-22,2038,4,22,602.4,182.5,21.0,483.3,138.0,17312.4,3037.3,18371.5
113,2038-04-23,2038,4,23,447.0,131.0,19.0,339.0,128.6,17165.3,2483.9,21019.9
114,2038-04-24,2038,4,24,388.0,104.5,17.0,290.4,120.0,14327.0,2076.1,18575.0
115,2038-04-25,2038,4,25,350.9,93.0,16.0,268.2,113.4,10428.6,1829.4,16218.1
116,2038-04-26,2038,4,26,319.0,82.0,16.0,244.8,108.0,8794.5,1671.6,13496.7
117,2038-04-27,2038,4,27,471.1,145.0,17.0,233.0,112.0,8181.9,1780.5,11159.3
118,2038-04-28,2038,4,28,477.3,149.0,15.0,219.5,104.4,8000.8,1909.3,9742.0
119,2038-04-29,2038,4,29,396.0,119.4,14.0,203.0,98.0,8166.9,1669.3,9364.9
120,2038-04-30,2038,4,30,358.9,102.0,13.0,183.5,93.0,8173.8,1460.0,9133.4
121,2038-05-01,2038,5,1,322.0,93.0,14.0,170.0,92.0,7856.7,1309.9,9287.5
122,2038-05-02,2038,5,2,296.0,83.0,20.0,165.0,105.0,7059.8,1280.3,9364.7
123,2038-05-03,2038,5,3,417.0,124.0,27.1,546.9,121.0,7857.3,2266.2,9408.1
124,2038-05-04,2038,5,4,405.7,122.4,23.0,1145.8,125.0,8565.5,2620.5,10348.0
125,2038-05-05,2038,5,5,1197.0,507.8,21.2,625.6,124.0,8639.0,2509.8,11019.7
126,2038-05-06,2038,5,6,957.1,428.8,25.0,437.0,165.0,9579.4,3471.3,11563.5
127,2038-05-07,2038,5,7,580.9,256.6,17.0,272.2,135.5,15597.1,3020.5,14636.2
128,2038-05-08,2038,5,8,458.5,170.7,33.1,2093.0,196.2,19809.7,3934.9,20077.3
129,2038-05-09,2038,5,9,433.0,162.3,24.0,2538.1,179.0,19097.2,6852.3,27307.2
130,2038-05-10,2038,5,10,411.0,127.7,18.3,1499.1,153.0,17672.3,4044.8,26555.9
131,2038-05-11,2038,5,11,355.0,105.4,16.0,778.3,130.0,15734.6,2742.4,22912.7
132,2038-05-12,2038,5,12,319.9,94.0,24.2,525.3,167.1,14021.3,3274.9,19182.9
133,2038-05-13,2038,5,13,311.5,91.0,20.0,549.9,161.0,12917.4,4043.0,17693.2
134,2038-05-14,2038,5,14,278.0,83.0,17.0,621.6,140.0,11366.3,3407.5,15646.3
135,2038-05-15,2038,5,15,260.1,81.1,16.0,438.3,130.0,10227.1,2505.0,13346.7
136,2038-05-16,2038,5,16,237.1,75.0,15.0,343.2,121.0,9237.9,2030.7,12081.6
137,2038-05-17,2038,5,17,233.0,79.0,14.0,296.0,117.0,8549.1,1727.2,10830.4
138,2038-05-18,2038,5,18,220.0,69.6,12.0,253.4,110.3,7634.7,1564.0,9961.9
139,2038-05-19,2038,5,19,193.7,62.0,12.0,213.0,105.0,7019.7,1505.6,9277.7
140,2038-05-20,2038,5,20,177.0,58.0,11.0,185.3,99.0,6619.5,1402.4,8417.8
141,2038-05-21,2038,5,21,184.0,58.0,11.0,165.4,96.0,5931.6,1261.8,7825.6
142,2038-05-22,2038,5,22,177.7,55.0,10.0,133.5,90.0,5552.4,1207.1,7275.9
143,2038-05-23,2038,5,23,154.0,48.0,10.0,120.6,86.0,5111.9,1124.4,6690.2
144,2038-05-24,2038,5,24,141.0,44.0,9.0,106.6,82.0,4934.9,1032.6,6306.4
145,2038-05-25,2038,5,25,139.0,43.0,9.0,97.0,73.0,4704.3,968.4,5778.8
146,2038-05-26,2038,5,26,193.0,58.0,8.0,106.6,67.6,4537.7,899.0,5503.0
147,2038-05-27,2038,5,27,161.0,44.0,8.0,90.0,63.0,4260.7,843.9,5296.6
148,2038-05-28,2038,5,28,138.8,39.0,8.0,79.0,60.7,4113.5,793.2,5141.2
149,2038-05-29,2038,5,29,118.0,33.0,7.0,67.8,56.7,3926.2,737.6,4901.5
150,2038-05-30,2038,5,30,102.8,29.0,7.0,58.0,54.0,3672.5,661.0,4671.6
151,2038-05-31,2038,5,31,97.9,25.0,7.0,53.0,50.0,3450.0,606.1,4400.3
152,2038-06-01,2038,6,1,154.0,43.0,6.0,58.8,59.7,3439.0,816.0,4365.5
153,2038-06-02,2038,6,2,138.1,36.7,6.0,54.8,50.7,3411.9,744.0,4259.8
154,2038-06-03,2038,6,3,119.5,31.5,7.0,48.0,49.7,3292.7,635.1,4148.4
155,2038-06-04,2038,6,4,109.0,29.0,8.0,43.0,47.0,3193.1,571.3,3916.4
156,2038-06-05,2038,6,5,101.0,28.0,6.0,40.8,44.0,3107.9,549.4,3767.0
157,2038-06-06,2038,6,6,98.0,25.0,6.0,37.0,43.0,2961.6,502.0,3700.3
158,2038-06-07,2038,6,7,95.6,23.0,5.0,34.9,41.0,2926.5,487.5,3544.4
159,2038-06-08,2038,6,8,92.0,21.0,5.0,34.0,38.0,2836.7,459.0,3447.7
160,2038-06-09,2038,6,9,86.0,19.0,5.0,33.0,36.0,2699.1,449.8,3304.7
161,2038-06-10,2038,6,10,116.7,25.0,8.0,155.0,42.0,2612.0,494.0,3284.1
162,2038-06-11,2038,6,11,152.0,35.0,6.0,327.7,36.0,2586.0,532.9,3127.9
163,2038-06-12,2038,6,12,175.0,41.0,14.0,243.2,62.0,2627.0,717.3,3454.3
164,2038-06-13,2038,6,13,243.5,61.0,33.2,309.3,97.0,2833.8,1099.7,3769.7
165,2038-06-14,2038,6,14,396.3,100.0,37.1,1180.5,121.1,3250.4,2107.7,4657.4
166,2038-06-15,2038,6,15,368.3,86.0,18.0,1075.9,98.0,3598.2,1743.7,5185.9
167,2038-06-16,2038,6,16,394.3,82.0,13.0,906.5,85.3,3770.1,1480.5,5111.1
168,2038-06-17,2038,6,17,668.2,151.1,12.0,1797.6,80.0,4314.9,1743.7,5479.0
169,2038-06-18,2038,6,18,606.6,231.2,10.0,1591.9,75.3,5731.8,2107.7,6561.8
170,2038-06-19,2038,6,19,689.2,268.3,9.0,851.5,75.0,6273.1,1651.9,7387.2
171,2038-06-20,2038,6,20,538.4,268.0,12.0,525.4,78.3,6684.6,1381.7,7913.1
172,2038-06-21,2038,6,21,424.8,126.3,12.0,360.6,75.0,6475.5,1385.2,8062.5
173,2038-06-22,2038,6,22,325.3,86.0,9.0,288.4,65.3,6066.5,1130.1,7646.6
174,2038-06-23,2038,6,23,279.2,66.0,13.0,257.0,72.0,5879.8,1118.7,7392.2
175,2038-06-24,2038,6,24,246.2,53.0,34.1,772.1,114.3,5755.1,1396.3,7561.6
176,2038-06-25,2038,6,25,214.0,48.4,12.0,640.4,83.0,5755.0,1396.3,7387.2
177,2038-06-26,2038,6,26,193.0,40.2,9.0,377.2,75.0,5754.9,1182.0,7057.5
178,2038-06-27,2038,6,27,197.0,40.0,9.0,267.2,67.3,5375.4,953.9,6823.5
179,2038-06-28,2038,6,28,347.0,65.0,10.0,297.8,68.5,4766.0,996.5,6256.1
180,2038-06-29,2038,6,29,599.2,97.0,9.0,361.5,63.0,3959.7,954.0,5183.5
181,2038-06-30,2038,6,30,509.2,82.1,8.0,257.8,62.0,3720.4,836.7,4764.0
182,2038-07-01,2038,7,1,723.9,126.1,7.0,200.1,58.0,3690.1,817.5,4199.8
183,2038-07-02,2038,7,2,610.4,115.1,7.0,173.2,55.0,3860.2,730.3,4163.8
184,2038-07-03,2038,7,3,424.7,77.0,7.0,153.7,52.0,3969.6,682.0,4727.5
185,2038-07-04,2038,7,4,325.4,55.3,7.0,145.5,50.0,3959.5,612.0,4904.6
186,2038-07-05,2038,7,5,250.0,44.0,7.0,120.0,47.0,3750.2,541.0,4904.4
187,2038-07-06,2038,7,6,202.2,36.0,7.0,102.0,45.0,3308.7,506.1,4546.8
188,2038-07-07,2038,7,7,175.0,28.0,6.0,80.0,42.0,3063.2,465.8,3987.5
189,2038-07-08,2038,7,8,191.0,33.0,9.0,70.4,62.0,2915.9,795.5,3708.6
190,2038-07-09,2038,7,9,235.3,40.0,9.0,80.4,52.3,2915.9,855.1,3641.6
191,2038-07-10,2038,7,10,220.0,33.0,6.0,78.0,46.0,2724.5,725.0,3361.7
192,2038-07-11,2038,7,11,191.0,26.0,6.0,59.4,43.0,2490.4,606.4,3168.0
193,2038-07-12,2038,7,12,165.8,21.0,6.0,46.0,42.0,2365.0,500.8,2892.4
194,2038-07-13,2038,7,13,135.0,18.0,6.0,40.0,39.0,2252.9,454.5,2786.3
195,2038-07-14,2038,7,14,128.0,17.0,6.0,34.6,38.0,2139.5,400.0,2695.7
196,2038-07-15,2038,7,15,114.0,14.0,5.0,27.0,36.0,1983.6,363.7,2569.5
197,2038-07-16,2038,7,16,104.2,12.0,5.0,23.0,35.0,1891.9,349.6,2383.1
198,2038-07-17,2038,7,17,98.0,11.0,5.0,18.0,33.0,1774.1,309.6,2237.1
199,2038-07-18,2038,7,18,92.0,10.0,5.0,17.0,31.0,1647.6,284.6,2066.5
